SMILES,Dataset,ID,Fragments,Software,Software_Score,NEW_SMILES
OCc1cc2nc(cc(c2cc1CO)CCCNc1ccccc1)OCCCN1CCCC1,ACTIVE02,ABACT02_29,DNMT1 actives,alvaBuilder,1.0,OCc1cc2nc(OCCCN3CCCC3)cc(CCCNc3ccccc3)c2cc1CO
C(CNc1ccccc1)Cn1cnc2c(ncnc12)-c1ccc2nnc[n]2c1,ACTIVE02,ABACT02_30,DNMT1 actives,alvaBuilder,1.0,c1ccc(NCCCn2cnc3c(-c4ccc5nncn5c4)ncnc32)cc1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)Nc1cccc(c1)CCO)OCN1CCCC1)CO,ACTIVE02,ABACT02_31,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(CO)c3cc(OCN4CCCC4)c(Nc4cccc(CCO)c4)cc3n2)o1
CC=C(CCC=C(C)C)CC(=O)C=CC=CCC1=NOC2(CC(O)N(C2)OC(C)=O)C1,ACTIVE02,ABACT02_32,DNMT1 actives,alvaBuilder,1.0,CC=C(CCC=C(C)C)CC(=O)C=CC=CCC1=NOC2(C1)CC(O)N(OC(C)=O)C2
CCC(=O)Oc1c(cc(cc1CCCONS(=O)(=O)c1ccco1)Br)O,ACTIVE02,ABACT02_33,DNMT1 actives,alvaBuilder,1.0,CCC(=O)Oc1c(O)cc(Br)cc1CCCONS(=O)(=O)c1ccco1
OCC1=C(CO)C(CNN2CCC(CC2)Cc2ccc(cc2)O)N2C(=O)C(SC2=N1)=CN1CCCC1,ACTIVE02,ABACT02_34,DNMT1 actives,alvaBuilder,1.0,O=c1c(=CN2CCCC2)sc2n1C(CNN1CCC(Cc3ccc(O)cc3)CC1)C(CO)=C(CO)N=2
Oc1ccc(cc1)-n1cccc1C=C1SC(=O)N(CC(=O)N2CCCC2)C1=O,ACTIVE02,ABACT02_35,DNMT1 actives,alvaBuilder,1.0,O=C(CN1C(=O)SC(=Cc2cccn2-c2ccc(O)cc2)C1=O)N1CCCC1
OCCc1cccc(c1)N1C(=S)NC(=O)C(=Cc2cc(nc3ccccc23)N2CCCC2)C1=O,ACTIVE02,ABACT02_36,DNMT1 actives,alvaBuilder,1.0,O=C1NC(=S)N(c2cccc(CCO)c2)C(=O)C1=Cc1cc(N2CCCC2)nc2ccccc12
Cc1ccc(o1)Nc1ccc(cc1)C(=O)Oc1ccc(cc1)Nc1cc(nc(n1)C)N,ACTIVE02,ABACT02_37,DNMT1 actives,alvaBuilder,1.0,Cc1nc(=N)cc(Nc2ccc(OC(=O)c3ccc(Nc4ccc(C)o4)cc3)cc2)[nH]1
COCNC(=O)CN1C(=O)NC(=Cc2cccn2-c2cccc(c2)Br)C1=O,ACTIVE02,ABACT02_38,DNMT1 actives,alvaBuilder,1.0,COCNC(=O)CN1C(=O)N=C(Cc2cccn2-c2cccc(Br)c2)C1=O
OC1OC(C(O)C1C(=O)Nc1ccc(cc1)Nc1ccnc2ccccc12)c1ccccc1,ACTIVE02,ABACT02_39,DNMT1 actives,alvaBuilder,1.0,O=C(Nc1ccc(N=c2cc[nH]c3ccccc23)cc1)C1C(O)OC(c2ccccc2)C1O
OCCCCCNCc1cc2nc(cc(c2cc1-c1ccco1)CO)N1CCCC1,ACTIVE02,ABACT02_40,DNMT1 actives,alvaBuilder,1.0,OCCCCCNCc1cc2nc(N3CCCC3)cc(CO)c2cc1-c1ccco1
COc1c(c(c(cc1OC(=O)CO)CC(CCC=C(C)C)=CC)N1CCCC1)O,ACTIVE02,ABACT02_41,DNMT1 actives,alvaBuilder,1.0,CC=C(CCC=C(C)C)Cc1cc(OC(=O)CO)c(OC)c(O)c1N1CCCC1
NNC(=O)Cc1ccc(o1)OCCCc1cc(nc2ccccc12)OC=O,ACTIVE02,ABACT02_42,DNMT1 actives,alvaBuilder,1.0,NNC(=O)Cc1ccc(OCCCc2cc(OC=O)nc3ccccc23)o1
CNOCCCc1cc(c2cc(c(cc2n1)CNN1CCC(CCO)CC1)-c1ccco1)CO,ACTIVE02,ABACT02_43,DNMT1 actives,alvaBuilder,1.0,CNOCCCc1cc(CO)c2cc(-c3ccco3)c(CNN3CCC(CCO)CC3)cc2n1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)Nc1ccco1)OCN1CCCC1)CO,ACTIVE02,ABACT02_44,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(CO)c3cc(OCN4CCCC4)c(Nc4ccco4)cc3n2)o1
CC=C(CCC=C(C)C)Cc1cc(c(c(c1OC=O)O)CCCOn1cnc2c(ncnc12)N)CO,ACTIVE02,ABACT02_45,DNMT1 actives,alvaBuilder,1.0,CC=C(CCC=C(C)C)Cc1cc(CO)c(CCCOn2cnc3c(=N)[nH]cnc32)c(O)c1OC=O
Nc1ccc(o1)-c1cc(nc2cc(c(cc12)CO)CO)CN1CCC2(CC2)C1,ACTIVE02,ABACT02_46,DNMT1 actives,alvaBuilder,1.0,Nc1ccc(-c2cc(CN3CCC4(CC4)C3)nc3cc(CO)c(CO)cc23)o1
O=C(Cc1cccs1)NCCCONc1ccc(cc1)N1CCCC1,ACTIVE02,ABACT02_47,DNMT1 actives,alvaBuilder,1.0,O=C(Cc1cccs1)NCCCONc1ccc(N2CCCC2)cc1
CCS(=O)(=O)Oc1cc(ccc1S(=O)(=O)Nc1ccc(cc1)C)OCCCOC=O,ACTIVE02,ABACT02_48,DNMT1 actives,alvaBuilder,1.0,CCS(=O)(=O)Oc1cc(OCCCOC=O)ccc1S(=O)(=O)Nc1ccc(C)cc1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)CNO)OCCCN1CCCC1)CO,ACTIVE02,ABACT02_49,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(CO)c3cc(OCCCN4CCCC4)c(CNO)cc3n2)o1
OCCNc1ccc(cc1)C1=C(N2CCCC2)C(=O)c2ccc(nc2C1=O)-c1ccccc1,ACTIVE02,ABACT02_50,DNMT1 actives,alvaBuilder,1.0,O=C1C(N2CCCC2)=C(c2ccc(NCCO)cc2)C(=O)c2nc(-c3ccccc3)ccc21
CCC(=O)Oc1c(cc(cc1-c1ccccc1)Br)CCCONS(=O)(=O)c1ccco1,ACTIVE02,ABACT02_51,DNMT1 actives,alvaBuilder,1.0,CCC(=O)Oc1c(CCCONS(=O)(=O)c2ccco2)cc(Br)cc1-c1ccccc1
CC1CCN(CC1)C1C(O)OC(O)C1c1ncnc2c1ncn2CCCNc1ccccc1,ACTIVE02,ABACT02_52,DNMT1 actives,alvaBuilder,1.0,CC1CCN(C2C(O)OC(O)C2c2ncnc3c2ncn3CCCNc2ccccc2)CC1
Oc1ccccc1NCCCn1cnc2c(ncnc12)-c1ccc2nnc[n]2c1,ACTIVE02,ABACT02_53,DNMT1 actives,alvaBuilder,1.0,Oc1ccccc1NCCCn1cnc2c(-c3ccc4nncn4c3)ncnc21
Oc1cc(cc(c1O)ONC=O)-c1cc2c(c(c1)-c1ccco1)CCC(NCl)O2,ACTIVE02,ABACT02_54,DNMT1 actives,alvaBuilder,1.0,O=CNOc1cc(-c2cc3c(c(-c4ccco4)c2)CCC(NCl)O3)cc(O)c1O
OCc1ccc(cc1)-c1cccc(c1)N1CC2(CC1NC=O)CC(=NO2)CCC=CC=O,ACTIVE02,ABACT02_55,DNMT1 actives,alvaBuilder,1.0,O=CC=CCCC1=NOC2(C1)CC(NC=O)N(c1cccc(-c3ccc(CO)cc3)c1)C2
O=C(CN1C(=O)SC(=Cc2cccn2C(=O)Nc2ccc(cc2)NN2CCCC2)C1=O)N1CCCC1,ACTIVE02,ABACT02_56,DNMT1 actives,alvaBuilder,1.0,O=C(CN1C(=O)SC(=Cc2cccn2C(=O)Nc2ccc(NN3CCCC3)cc2)C1=O)N1CCCC1
Oc1ccccc1-c1ccc(o1)C=C1Sc2nc3cc(cnc3n2C1=O)OC=O,ACTIVE02,ABACT02_57,DNMT1 actives,alvaBuilder,1.0,O=COc1cnc2c(c1)nc1sc(=Cc3ccc(-c4ccccc4O)o3)c(=O)n12
Cc1cc(cc2c1CC(C(O)O2)c1ccco1)-c1cc(c(c(c1)O)-c1ccccc1)O,ACTIVE02,ABACT02_58,DNMT1 actives,alvaBuilder,1.0,Cc1cc(-c2cc(O)c(-c3ccccc3)c(O)c2)cc2c1CC(c1ccco1)C(O)O2
OCc1cc(c2cc(c(cc2n1)CO)N1CCCC1)CNN1CCC(CC1)Cc1ccc(cc1)ONC=O,ACTIVE02,ABACT02_59,DNMT1 actives,alvaBuilder,1.0,O=CNOc1ccc(CC2CCN(NCc3cc(CO)nc4cc(CO)c(N5CCCC5)cc34)CC2)cc1
NC(=O)CN(Cc1cc(nc2ccccc12)-c1ccco1)C(=O)c1ccc(cc1)C(=O)OCC=O,ACTIVE02,ABACT02_60,DNMT1 actives,alvaBuilder,1.0,NC(=O)CN(Cc1cc(-c2ccco2)nc2ccccc12)C(=O)c1ccc(C(=O)OCC=O)cc1
Cc1nc(cc(n1)Nc1ccc(cc1)OC(=O)c1ccc(cc1)Nc1ccc(o1)Cl)N,ACTIVE02,ABACT02_61,DNMT1 actives,alvaBuilder,1.0,Cc1nc(=N)cc(Nc2ccc(OC(=O)c3ccc(Nc4ccc(Cl)o4)cc3)cc2)[nH]1
Brc1cccc(c1)CNC(=O)COC(=O)c1cccc(c1)NS(=O)(=O)c1ccco1,ACTIVE02,ABACT02_62,DNMT1 actives,alvaBuilder,1.0,O=C(COC(=O)c1cccc(NS(=O)(=O)c2ccco2)c1)NCc1cccc(Br)c1
Oc1ccc(cc1)Cc1cccc(c1)C(=O)OCC(=O)NCc1ccco1,ACTIVE02,ABACT02_63,DNMT1 actives,alvaBuilder,1.0,O=C(COC(=O)c1cccc(Cc2ccc(O)cc2)c1)NCc1ccco1
Nc1ccc(o1)-c1cc(nc2cc(c(cc12)CO)CCCNc1ccccc1)CN1CCC2(CC2)C1,ACTIVE02,ABACT02_64,DNMT1 actives,alvaBuilder,1.0,Nc1ccc(-c2cc(CN3CCC4(CC4)C3)nc3cc(CCCNc4ccccc4)c(CO)cc23)o1
CC1C(O)OC(O)C1c1ccc(o1)-c1cc(c2cc(c(cc2n1)NCl)CO)-c1ccc(o1)N1CCCC1,ACTIVE02,ABACT02_65,DNMT1 actives,alvaBuilder,1.0,CC1C(O)OC(O)C1c1ccc(-c2cc(-c3ccc(N4CCCC4)o3)c3cc(CO)c(NCl)cc3n2)o1
O=CC=CC=CCNc1cc(c2cc(c(cc2n1)Nc1ccco1)OCN1CCCC1)C1CCNCC1,ACTIVE02,ABACT02_66,DNMT1 actives,alvaBuilder,1.0,O=CC=CC=CCN=c1cc(C2CCNCC2)c2cc(OCN3CCCC3)c(Nc3ccco3)cc2[nH]1
ON1C(=S)NC(=O)C(=Cc2cc(nc3ccccc23)N2CCCC2)C1=O,ACTIVE02,ABACT02_67,DNMT1 actives,alvaBuilder,1.0,O=C1NC(=S)N(O)C(=O)C1=Cc1cc(N2CCCC2)nc2ccccc12
CCCCOc1ccc(c(c1)S(=O)(=O)Nc1ccc(cc1)C)S(=O)(=O)Nc1ccc(cc1)C,ACTIVE02,ABACT02_68,DNMT1 actives,alvaBuilder,1.0,CCCCOc1ccc(S(=O)(=O)Nc2ccc(C)cc2)c(S(=O)(=O)Nc2ccc(C)cc2)c1
CCCOC1N(C(CC=C1N1CCCC1)c1ccc(o1)CC(=O)NN)c1ccc(cc1)CC(C)C,ACTIVE02,ABACT02_69,DNMT1 actives,alvaBuilder,1.0,CCCOC1C(N2CCCC2)=CCC(c2ccc(CC(=O)NN)o2)N1c1ccc(CC(C)C)cc1
OOCc1cc2c(cc(nc2cc1ONC=O)Cc1ccco1)-c1cccc(c1)Cc1ccc(cc1)O,ACTIVE02,ABACT02_70,DNMT1 actives,alvaBuilder,1.0,O=CNOc1cc2nc(Cc3ccco3)cc(-c3cccc(Cc4ccc(O)cc4)c3)c2cc1COO
CCCCC=C(Cc1cc(c2cc(c(cc2n1)NN1CCCCC1)ON1CCCC1)CO)C(O)=O,ACTIVE03,ABACT03_01,DNMT1 actives,alvaBuilder,1.0,CCCC=CC(Cc1cc(CO)c2cc(ON3CCCC3)c(NN3CCCCC3)cc2n1)C(=O)O
Cc1ccc(o1)-c1cc(nc2cc(c(cc12)-c1ccc(cc1)C#N)NCO)OCCCN1CCCC1,ACTIVE03,ABACT03_02,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(OCCCN3CCCC3)nc3cc(NCO)c(-c4ccc(C#N)cc4)cc23)o1
OCc1nc(nc2cc(c(cc12)CN1CCCC1)NOC=O)C1CCCCC1,ACTIVE03,ABACT03_03,DNMT1 actives,alvaBuilder,1.0,O=CONc1cc2nc(C3CCCCC3)nc(CO)c2cc1CN1CCCC1
O=C(NN=Cc1ccc(o1)C1COc2ccccc2O1)c1cc(nc2ccccc12)-c1ccco1,ACTIVE03,ABACT03_04,DNMT1 actives,alvaBuilder,1.0,O=C(NN=Cc1ccc(C2COc3ccccc3O2)o1)c1cc(-c2ccco2)nc2ccccc12
CN1C(=O)SC(=CNC(=O)Cc2ccc(cc2C)-c2ccco2)C1=O,ACTIVE03,ABACT03_05,DNMT1 actives,alvaBuilder,1.0,Cc1cc(-c2ccco2)ccc1CC(=O)N=Cc1sc(=O)n(C)c1O
CCSCCC(NO)C(=O)ON1CC2CCC(C1)C2CCCc1ccccc1OC=O,ACTIVE03,ABACT03_06,DNMT1 actives,alvaBuilder,1.0,CCSCCC(=NO)C(O)ON1CC2CCC(C1)C2CCCc1ccccc1OC=O
OCc1ccc2c(cc(nc2c1)NN1CCC(CC1)OC=O)-c1ccccc1,ACTIVE03,ABACT03_07,DNMT1 actives,alvaBuilder,1.0,O=COC1CCN(N=c2cc(-c3ccccc3)c3ccc(CO)cc3[nH]2)CC1
CC1=C(Nc2ccnc3ccccc23)C(=Cc2ccc(o2)OCCCN2CCCC2)C(=O)NC1=O,ACTIVE03,ABACT03_08,DNMT1 actives,alvaBuilder,1.0,CC1=C(N=c2cc[nH]c3ccccc23)C(=Cc2ccc(OCCCN3CCCC3)o2)C(=O)NC1=O
OCc1cc(c2cc(c(cc2n1)CO)-c1ccco1)CNC1OCC(Cl)C1c1ccc(o1)N1CCCC1,ACTIVE03,ABACT03_09,DNMT1 actives,alvaBuilder,1.0,OCc1cc(CNC2OCC(Cl)C2c2ccc(N3CCCC3)o2)c2cc(-c3ccco3)c(CO)cc2n1
OCc1ccc(o1)C=NNC(=O)c1cc(nc2ccccc12)-c1ccco1,ACTIVE03,ABACT03_10,DNMT1 actives,alvaBuilder,1.0,O=Cc1ccc(CNNC(=O)c2cc(-c3ccco3)nc3ccccc23)o1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)N)OCCCN1CCCC1)C,ACTIVE03,ABACT03_11,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(C)c3cc(OCCCN4CCCC4)c(N)cc3n2)o1
OCc1cc(nc2cc(c(cc12)N1CCCC1)CNN1CCCC1)OC(F)(F)F,ACTIVE03,ABACT03_12,DNMT1 actives,alvaBuilder,1.0,OCc1cc(OC(F)(F)F)nc2cc(CNN3CCCC3)c(N3CCCC3)cc12
Oc1cc(c2cc(c(cc2n1)Cl)N(=O)=O)CSc1ccc(o1)OC=O,ACTIVE03,ABACT03_13,DNMT1 actives,alvaBuilder,1.0,O=COc1ccc(SCc2cc(=O)[nH]c3cc(Cl)c([N+](=O)[O-])cc23)o1
OCc1cc2c(cc(nc2cc1-c1nccs1)OCCCN1CCOCC1)O,ACTIVE03,ABACT03_14,DNMT1 actives,alvaBuilder,1.0,O=c1cc(OCCCN2CCOCC2)[nH]c2cc(-c3nccs3)c(CO)cc12
OC1OCC(Cc2ccc(cc2N2C(=O)NC(=CN3CCCC3)C2=O)C2CCCCC2)C1O,ACTIVE03,ABACT03_15,DNMT1 actives,alvaBuilder,1.0,O=C1N=C(CN2CCCC2)C(=O)N1c1cc(C2CCCCC2)ccc1CC1COC(O)C1O
OCc1cc(c2cc(c(cc2n1)CO)-c1ccco1)CNc1ccc(cc1Cl)-c1cccn1O,ACTIVE03,ABACT03_16,DNMT1 actives,alvaBuilder,1.0,OCc1cc(CNc2ccc(-c3cccn3O)cc2Cl)c2cc(-c3ccco3)c(CO)cc2n1
OCC(=O)OC(=O)NOc1cc(ccc1N(=O)=O)-n1c2ccccc2c2ccccc12,ACTIVE03,ABACT03_17,DNMT1 actives,alvaBuilder,1.0,O=C(CO)OC(=O)NOc1cc(-n2c3ccccc3c3ccccc32)ccc1[N+](=O)[O-]
CSCC(=O)ONc1cc2nc(nc(c2cc1N1CCCC1)CO)N1CCCC1,ACTIVE03,ABACT03_18,DNMT1 actives,alvaBuilder,1.0,CSCC(=O)ONc1cc2nc(N3CCCC3)nc(CO)c2cc1N1CCCC1
CNS(=O)(=O)c1ccccc1CCCOc1ccc(o1)-c1ccco1,ACTIVE03,ABACT03_19,DNMT1 actives,alvaBuilder,1.0,CNS(=O)(=O)c1ccccc1CCCOc1ccc(-c2ccco2)o1
CON1CC2(CC(C2)c2cc3c(cc(nc3cc2N)-c2ccc(o2)Cl)C)C1,ACTIVE03,ABACT03_20,DNMT1 actives,alvaBuilder,1.0,CON1CC2(CC(c3cc4c(C)cc(-c5ccc(Cl)o5)nc4cc3N)C2)C1
CN1CCC(CC1)OC1Nc2c(cc(c(c2C2C=CCC12)O)OC(=O)N1CCCC1)CO,ACTIVE03,ABACT03_21,DNMT1 actives,alvaBuilder,1.0,CN1CCC(OC2Nc3c(CO)cc(OC(=O)N4CCCC4)c(O)c3C3C=CCC23)CC1
CN1CCCC(N)(C1)c1cc2nc(cc(c2cc1OCCCN1CCCC1)C)OC(O)=O,ACTIVE03,ABACT03_22,DNMT1 actives,alvaBuilder,1.0,Cc1cc(OC(=O)O)nc2cc(C3(N)CCCN(C)C3)c(OCCCN3CCCC3)cc12
CCC(=O)OCCCOc1cc2c(cc(nc2cc1N)Br)C,ACTIVE03,ABACT03_23,DNMT1 actives,alvaBuilder,1.0,CCC(=O)OCCCOc1cc2c(C)cc(Br)nc2cc1N
OCc1cc(nc2cc(c(cc12)N1CCCC1)CNc1ccccc1)-c1ccc(o1)NOC=O,ACTIVE03,ABACT03_24,DNMT1 actives,alvaBuilder,1.0,O=CONc1ccc(-c2cc(CO)c3cc(N4CCCC4)c(CNc4ccccc4)cc3n2)o1
CCCN1CC2(CC(C2)C2=NOC3(CC(CO)N(CCCOc4ccc(o4)CC)C3)C2)C1,ACTIVE03,ABACT03_25,DNMT1 actives,alvaBuilder,1.0,CCCN1CC2(CC(C3=NOC4(C3)CC(CO)N(CCCOc3ccc(CC)o3)C4)C2)C1
OCc1cc2c(cc(nc2cc1-c1nccs1)OCCCN1CCOCC1)-c1ccccc1,ACTIVE03,ABACT03_26,DNMT1 actives,alvaBuilder,1.0,OCc1cc2c(-c3ccccc3)cc(OCCCN3CCOCC3)nc2cc1-c1nccs1
CCCCC=C(Cc1cc(c2cc(c(cc2n1)NN1CCCCC1)ON1CCCC1)O)C(O)=O,ACTIVE03,ABACT03_27,DNMT1 actives,alvaBuilder,1.0,CCCC=CC(Cc1cc(=O)c2cc(ON3CCCC3)c(NN3CCCCC3)cc2[nH]1)C(=O)O
COCCCc1cc2c(cc(nc2cc1CO)CO)-c1ccccc1ONC(=O)N1CCCC1,ACTIVE03,ABACT03_28,DNMT1 actives,alvaBuilder,1.0,COCCCc1cc2c(-c3ccccc3ONC(=O)N3CCCC3)cc(CO)nc2cc1CO
CC1CCN(CC1)c1cc2nc(cc(c2cc1N(=O)=O)CSC1CNC(C1)OC=O)O,ACTIVE03,ABACT03_29,DNMT1 actives,alvaBuilder,1.0,CC1CCN(c2cc3[nH]c(=O)cc(CSC4CNC(OC=O)C4)c3cc2[N+](=O)[O-])CC1
CC1=C(C(=Cc2ccc(o2)OCCCN2CCOCC2)C(=O)NC1=O)c1nccs1,ACTIVE03,ABACT03_30,DNMT1 actives,alvaBuilder,1.0,CC1=C(c2nccs2)C(=Cc2ccc(OCCCN3CCOCC3)o2)C(=O)NC1=O
COCCCC1CCN(CC1)NCc1cc2nc(cc(c2cc1OC1CC2(C1)CN(C)C2)O)-c1ccc(o1)C,ACTIVE03,ABACT03_31,DNMT1 actives,alvaBuilder,1.0,COCCCC1CCN(NCc2cc3[nH]c(-c4ccc(C)o4)cc(=O)c3cc2OC2CC3(C2)CN(C)C3)CC1
OCC(=O)OCCCN1CC2(CC(CC(=O)Nc3ccccc3-c3ccccc3)C2)C1,ACTIVE03,ABACT03_32,DNMT1 actives,alvaBuilder,1.0,O=C(CC1CC2(C1)CN(CCCOC(=O)CO)C2)Nc1ccccc1-c1ccccc1
CCc1ccc(o1)-c1cccc(c1)NCc1cc(nc2cc(c(cc12)N1C(=O)NC(=CC)C1=O)CO)CO,ACTIVE03,ABACT03_33,DNMT1 actives,alvaBuilder,1.0,C=Cc1[nH]c(=O)n(-c2cc3c(CNc4cccc(-c5ccc(CC)o5)c4)cc(CO)nc3cc2CO)c1O
COCCCc1cc2c(cc(nc2cc1CO)CO)-c1ccccc1CON1CCCCC1,ACTIVE03,ABACT03_34,DNMT1 actives,alvaBuilder,1.0,COCCCc1cc2c(-c3ccccc3CON3CCCCC3)cc(CO)nc2cc1CO
CCc1ccc(o1)-c1cccc(c1)N1CC2(CC1NC=O)CC(=NO2)CCC=O,ACTIVE03,ABACT03_35,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cccc(N3CC4(CC(CCC=O)=NO4)CC3NC=O)c2)o1
OCc1cc(c2ccc(cc2n1)CCCON1C(=O)NC(=CO)C1=O)-c1ccco1,ACTIVE03,ABACT03_36,DNMT1 actives,alvaBuilder,1.0,O=Cc1[nH]c(=O)n(OCCCc2ccc3c(-c4ccco4)cc(CO)nc3c2)c1O
Nc1cc(nc(n1)N1CCCC1)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C#N,ACTIVE03,ABACT03_37,DNMT1 actives,alvaBuilder,1.0,N#Cc1ccc(NC(=O)c2ccc(N=c3cc(N)[nH]c(N4CCCC4)n3)cc2)cc1
CC1CCN(CC1)NCc1cc2nc(cc(c2cc1OC1CC2(C1)CN(C)C2)O)-c1ccc(o1)C,ACTIVE03,ABACT03_38,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(=O)c3cc(OC4CC5(C4)CN(C)C5)c(CNN4CCC(C)CC4)cc3[nH]2)o1
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1CO)C=C(C)C(N)=O)OCCCN1CCOCC1,ACTIVE03,ABACT03_39,DNMT1 actives,alvaBuilder,1.0,CC(=Cc1cc(OCCCN2CCOCC2)nc2cc(NN3CCC(C)CC3)c(CO)cc12)C(N)=O
CCc1ccc(o1)-c1cccc(c1)N1CC2(CC1CO)CC(=NO2)CCC=O,ACTIVE03,ABACT03_40,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cccc(N3CC4(CC(CCC=O)=NO4)CC3CO)c2)o1
COCCCc1cc2c(cc(nc2cc1CO)CO)-c1ccccc1COCO,ACTIVE03,ABACT03_41,DNMT1 actives,alvaBuilder,1.0,COCCCc1cc2c(-c3ccccc3COCO)cc(CO)nc2cc1CO
OCc1cc(c2ccc(cc2n1)CCCOc1ccc(o1)N1CCCC1)-c1ccco1,ACTIVE03,ABACT03_42,DNMT1 actives,alvaBuilder,1.0,OCc1cc(-c2ccco2)c2ccc(CCCOc3ccc(N4CCCC4)o3)cc2n1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)CNc1ccccc1)N1CCCC1)CO,ACTIVE03,ABACT03_43,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(CO)c3cc(N4CCCC4)c(CNc4ccccc4)cc3n2)o1
C(COCOc1ccco1)Cc1ccccc1Nc1nc2ccccc2s1,ACTIVE03,ABACT03_44,DNMT1 actives,alvaBuilder,1.0,c1coc(OCOCCCc2ccccc2N=c2[nH]c3ccccc3s2)c1
Cc1cc(ccc1CC(=O)NC=C1SC(=O)N(CCCOCOc2ccccc2)C1=O)-c1ccco1,ACTIVE03,ABACT03_45,DNMT1 actives,alvaBuilder,1.0,Cc1cc(-c2ccco2)ccc1CC(=O)N=Cc1sc(=O)n(CCCOCOc2ccccc2)c1O
CC1=C(Nc2ccnc3ccccc23)C(=Cc2ccc(o2)OCCCN2CCOCC2)C(=O)NC1=O,ACTIVE03,ABACT03_46,DNMT1 actives,alvaBuilder,1.0,CC1=C(N=c2cc[nH]c3ccccc23)C(=Cc2ccc(OCCCN3CCOCC3)o2)C(=O)NC1=O
CN1CC2(CC(C2)Oc2cc3c(cc(nc3cc2CNN2CCC(O)CC2)-c2ccc(o2)O)O)C1,ACTIVE03,ABACT03_47,DNMT1 actives,alvaBuilder,1.0,CN1CC2(CC(Oc3cc4c(=O)cc(-c5ccc(O)o5)[nH]c4cc3CNN3CCC(O)CC3)C2)C1
CSCC(=O)ONc1cc2nc(cc(c2cc1F)N1CCCCC1)OC(C)=O,ACTIVE03,ABACT03_48,DNMT1 actives,alvaBuilder,1.0,CSCC(=O)ONc1cc2nc(OC(C)=O)cc(N3CCCCC3)c2cc1F
Cc1ccc(c(c1)O)S(=O)(=O)CCC(=O)Nc1ccc(cc1)Br,ACTIVE03,ABACT03_49,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(S(=O)(=O)CCC(=O)Nc2ccc(Br)cc2)c(O)c1
OCC=Cc1cc(ccc1CO)NN=Cc1ccc(cc1CCCc1ccccc1OC=O)N(=O)=O,ACTIVE03,ABACT03_50,DNMT1 actives,alvaBuilder,1.0,O=COc1ccccc1CCCc1cc([N+](=O)[O-])ccc1C=NNc1ccc(CO)c(C=CCO)c1
CN1CCC(CC1)OC1Nc2c(cc(c(c2C2C=CCC12)CCCOC1(C)CCCN(C)C1)OC=O)CO,ACTIVE03,ABACT03_51,DNMT1 actives,alvaBuilder,1.0,CN1CCC(OC2Nc3c(CO)cc(OC=O)c(CCCOC4(C)CCCN(C)C4)c3C3C=CCC23)CC1
OCC(=O)C1=C(C(=O)c2ccccc2C1=O)n1cccc1-c1cccc(c1)O,ACTIVE03,ABACT03_52,DNMT1 actives,alvaBuilder,1.0,O=CC(=O)c1c(-n2cccc2-c2cccc(O)c2)c(O)c2ccccc2c1O
CNCc1cc2nc(cc(c2cc1N1CCCC1)NCCC=CC=O)CCCOC,ACTIVE03,ABACT03_53,DNMT1 actives,alvaBuilder,1.0,CNCc1cc2[nH]c(CCCOC)cc(=NCCC=CC=O)c2cc1N1CCCC1
CC1CC2(CCN(CC2)Nc2c(cc(c3c2C2C=CCC2C(N3)OC2CCN(C)CC2)CO)OC=O)C1,ACTIVE03,ABACT03_54,DNMT1 actives,alvaBuilder,1.0,CC1CC2(CCN(Nc3c(OC=O)cc(CO)c4c3C3C=CCC3C(OC3CCN(C)CC3)N4)CC2)C1
Cc1cc(ccc1CC(=O)NC=C1SC(=O)N(C1=O)c1ccc(cc1C)-c1cccn1O)N1CCCC1,ACTIVE03,ABACT03_55,DNMT1 actives,alvaBuilder,1.0,Cc1cc(N2CCCC2)ccc1CC(=O)N=Cc1sc(=O)n(-c2ccc(-c3cccn3O)cc2C)c1O
Oc1cc(ccc1S(=O)(=O)CCC(=O)Nc1ccc(cc1)Br)-c1ccco1,ACTIVE03,ABACT03_56,DNMT1 actives,alvaBuilder,1.0,O=C(CCS(=O)(=O)c1ccc(-c2ccco2)cc1O)Nc1ccc(Br)cc1
